,lat,lon,age,iteration,model,net_TPW,actual_time
65,,84.07918862060883,171.1473450353942,20.0,2,Continent_frame,5.920811379391171,991
66,,83.67243974264983,176.25868182135923,30.0,2,Continent_frame,6.327560257350165,991
67,,84.66016518639003,124.77813796021582,40.0,2,Continent_frame,5.33983481360997,991
68,,84.06541869760262,143.47345989767257,50.0,2,Continent_frame,5.93458130239738,991
69,,84.45547417779925,176.31873784575032,60.0,2,Continent_frame,5.544525822200756,991
70,,85.29391408689077,174.12307339484067,70.0,2,Continent_frame,4.706085913109245,991
71,,87.14492489454061,173.4015223875245,80.0,2,Continent_frame,2.8550751054593877,991
72,,87.58986271301254,-133.0399935813498,90.0,2,Continent_frame,2.410137286987468,991
73,,85.4188458165736,-85.1783011330667,100.0,2,Continent_frame,4.581154183426404,991
74,,85.74070061151606,-74.95110326833937,110.0,2,Continent_frame,4.259299388483942,991
75,,87.29190661010757,-130.34398751586727,120.0,2,Continent_frame,2.708093389892417,991
76,,85.04990178159814,-116.2734993828038,130.0,2,Continent_frame,4.9500982184018625,991
77,,86.13105986055662,-103.88355857043649,140.0,2,Continent_frame,3.8689401394433864,991
78,,88.79582394196933,-82.43861286702948,150.0,2,Continent_frame,1.204176058030674,991
79,,85.74899287675109,74.3226990755332,160.0,2,Continent_frame,4.251007123248922,991
80,,79.64833414299932,87.21152006100027,170.0,2,Continent_frame,10.35166585700069,991
81,,76.41195561510676,78.91853238638458,180.0,2,Continent_frame,13.58804438489324,991
82,,72.62436955338859,84.49018879088169,190.0,2,Continent_frame,17.375630446611424,991
83,,70.68724079674449,95.49960672416472,200.0,2,Continent_frame,19.312759203255514,991
84,,69.00630401641752,107.81570835921218,210.0,2,Continent_frame,20.993695983582484,991
85,,68.35521508515731,121.42061938129979,220.0,2,Continent_frame,21.64478491484269,991
86,,69.61116176472127,134.83205716928103,230.0,2,Continent_frame,20.388838235278733,991
87,,70.31325252832573,150.95026471838548,240.0,2,Continent_frame,19.686747471674273,991
88,,71.07592634173378,164.73808832806833,250.0,2,Continent_frame,18.924073658266227,991
89,,70.22398789958986,171.12998327253234,260.0,2,Continent_frame,19.77601210041014,991
90,,67.5194046090945,170.60564545728766,270.0,2,Continent_frame,22.480595390905513,991
91,,64.43772914523801,174.71307844875946,280.0,2,Continent_frame,25.562270854761998,991
92,,61.68409923935793,-179.48142041840921,290.0,2,Continent_frame,28.315900760642073,991
93,,57.18762855223618,176.7965933967489,300.0,2,Continent_frame,32.81237144776383,991
94,,51.68524890603141,175.43151013613834,310.0,2,Continent_frame,38.31475109396859,991
95,,48.51701943340983,168.50159158130168,320.0,2,Continent_frame,41.48298056659018,991
96,,86.65981931213689,161.9827052673478,10.0,3,Continent_frame,3.340180687863107,990
97,,84.10739556270869,169.13808505999583,20.0,3,Continent_frame,5.892604437291323,990
98,,83.48804889465818,176.83122717225757,30.0,3,Continent_frame,6.511951105341823,990
99,,82.8687847864432,170.74190553751833,40.0,3,Continent_frame,7.131215213556801,990
100,,82.0720397178063,164.4584721637945,50.0,3,Continent_frame,7.927960282193696,990
101,,80.84702918553421,-179.43587325830782,60.0,3,Continent_frame,9.152970814465782,990
102,,81.84669641663575,-172.50054228108255,70.0,3,Continent_frame,8.153303583364243,990
103,,83.86955024950986,173.21584111982338,80.0,3,Continent_frame,6.130449750490144,990
104,,85.08949077252869,-158.40708683038108,90.0,3,Continent_frame,4.910509227471307,990
105,,85.67184967632033,-123.8722654768246,100.0,3,Continent_frame,4.328150323679669,990
106,,85.41885484631693,-114.17523272306633,110.0,3,Continent_frame,4.58114515368307,990
107,,86.44716904326947,-130.18951824898625,120.0,3,Continent_frame,3.552830956730537,990
108,,84.56040728115262,-121.17564009200805,130.0,3,Continent_frame,5.4395927188473845,990
109,,85.68588504184717,-110.51991653829872,140.0,3,Continent_frame,4.314114958152826,990
110,,88.43116630802386,-101.19498825221552,150.0,3,Continent_frame,1.5688336919761448,990
111,,87.06816204999693,72.81428740984472,160.0,3,Continent_frame,2.93183795000306,990
112,,84.73224820326715,90.75766182958114,170.0,3,Continent_frame,5.267751796732853,990
113,,79.86832285099152,81.36533990647024,180.0,3,Continent_frame,10.131677149008484,990
114,,76.1815941764536,84.90755781783321,190.0,3,Continent_frame,13.8184058235464,990
115,,73.76537311673619,97.01058961900475,200.0,3,Continent_frame,16.234626883263825,990
116,,71.89374284197473,111.42278809522486,210.0,3,Continent_frame,18.106257158025286,990
117,,70.53907284170734,126.29648418574538,220.0,3,Continent_frame,19.460927158292655,990
118,,71.06652912405492,141.08615584359086,230.0,3,Continent_frame,18.93347087594508,990
119,,70.81840507147898,158.41076696243,240.0,3,Continent_frame,19.181594928521026,990
120,,70.45651239087344,173.12652055015963,250.0,3,Continent_frame,19.543487609126558,990
121,,69.15022892062449,177.290504326852,260.0,3,Continent_frame,20.849771079375518,990
122,,66.4674809196873,174.40087015141052,270.0,3,Continent_frame,23.532519080312703,990
123,,62.49179810636248,178.44897288599697,280.0,3,Continent_frame,27.50820189363752,990
124,,61.60351645482076,179.13858414585366,290.0,3,Continent_frame,28.396483545179237,990
125,,55.85151062278806,178.08708625649967,300.0,3,Continent_frame,34.14848937721194,990
126,,49.35983232851714,178.0602643364669,310.0,3,Continent_frame,40.640167671482864,990
127,,47.5073218437172,170.03711940999642,320.0,3,Continent_frame,42.49267815628279,990
128,,86.6647626975231,161.90217094125717,10.0,4,Continent_frame,3.335237302476894,994
129,,84.15984883771822,162.33640635172708,20.0,4,Continent_frame,5.84015116228179,994
130,,83.59547169123165,176.29822184047754,30.0,4,Continent_frame,6.404528308768348,994
131,,82.86797210564806,174.16623947203965,40.0,4,Continent_frame,7.132027894351953,994
132,,82.26038416187373,164.8308117541527,50.0,4,Continent_frame,7.739615838126263,994
133,,80.74325611821361,-179.17445478855944,60.0,4,Continent_frame,9.256743881786392,994
134,,82.04883334057544,-179.6249291334208,70.0,4,Continent_frame,7.951166659424564,994
135,,83.35753245248057,-174.8545291182779,80.0,4,Continent_frame,6.642467547519431,994
136,,83.68079625844152,-143.87920272182333,90.0,4,Continent_frame,6.319203741558474,994
137,,82.52826163700247,-120.70810537743847,100.0,4,Continent_frame,7.471738362997533,994
138,,84.48074869741484,-112.47313558898179,110.0,4,Continent_frame,5.519251302585167,994
139,,84.73184908700698,-124.18801222642294,120.0,4,Continent_frame,5.268150912993014,994
140,,83.61128498527953,-126.42807602003627,130.0,4,Continent_frame,6.38871501472048,994
141,,85.11465078582398,-118.36018883204034,140.0,4,Continent_frame,4.885349214176022,994
142,,87.85839341370777,-122.8735078234374,150.0,4,Continent_frame,2.141606586292229,994
143,,88.22504244751299,94.1886961521389,160.0,4,Continent_frame,1.774957552487016,994
144,,85.98917825239891,111.28129180585233,170.0,4,Continent_frame,4.010821747601092,994
145,,82.0086108095765,87.56978963689647,180.0,4,Continent_frame,7.991389190423513,994
146,,78.26779636566695,90.0588557156176,190.0,4,Continent_frame,11.732203634333054,994
147,,75.79167365326482,103.52566787955664,200.0,4,Continent_frame,14.208326346735166,994
148,,73.4032271946861,118.28639779238824,210.0,4,Continent_frame,16.596772805313908,994
149,,71.53536456742596,134.0831010479194,220.0,4,Continent_frame,18.464635432574042,994
150,,71.27274777279706,148.66842071889909,230.0,4,Continent_frame,18.72725222720294,994
151,,70.22849075311785,167.59000263799692,240.0,4,Continent_frame,19.77150924688214,994
152,,69.8534738944199,178.95602693034277,250.0,4,Continent_frame,20.14652610558009,994
153,,68.47621864032457,-175.4393549398941,260.0,4,Continent_frame,21.523781359675436,994
154,,65.95316756412683,-177.8441491085646,270.0,4,Continent_frame,24.04683243587318,994
155,,62.59654103258865,-175.64434426706373,280.0,4,Continent_frame,27.403458967411357,994
156,,63.074588588053565,-178.17032145315943,290.0,4,Continent_frame,26.925411411946445,994
157,,57.3569837430071,-179.84886333387328,300.0,4,Continent_frame,32.6430162569929,994
158,,51.979233699879316,177.71036553386625,310.0,4,Continent_frame,38.02076630012069,994
159,,49.38020176038762,170.67874013148514,320.0,4,Continent_frame,40.619798239612386,994
160,,86.67582489853746,159.93385680083077,10.0,5,Continent_frame,3.324175101462547,993
161,,84.13595665306995,166.1748742720224,20.0,5,Continent_frame,5.864043346930046,993
162,,82.98327391956293,-179.09101244591247,30.0,5,Continent_frame,7.016726080437081,993
163,,84.74496284569193,131.23417546827034,40.0,5,Continent_frame,5.255037154308079,993
164,,84.00601334140644,151.274130307701,50.0,5,Continent_frame,5.993986658593554,993
165,,83.03618532317651,169.78133381625565,60.0,5,Continent_frame,6.963814676823497,993
166,,84.1579771116035,177.7779782854384,70.0,5,Continent_frame,5.842022888396497,993
167,,85.23341658611879,143.6639302700998,80.0,5,Continent_frame,4.766583413881205,993
168,,87.42377181149969,-160.78833799103666,90.0,5,Continent_frame,2.576228188500309,993
169,,86.03465559279081,-98.67525570498925,100.0,5,Continent_frame,3.9653444072091895,993
170,,84.87500884281464,-88.78213862268083,110.0,5,Continent_frame,5.124991157185355,993
171,,87.24375571071833,159.5777392347344,120.0,5,Continent_frame,2.756244289281668,993
172,,86.73713275803841,-150.39231210305522,130.0,5,Continent_frame,3.262867241961592,993
173,,87.29180597539607,-135.19408225767398,140.0,5,Continent_frame,2.70819402460393,993
174,,88.15881755021697,119.31436380835726,150.0,5,Continent_frame,1.841182449783041,993
175,,83.55751699339729,90.14880779516568,160.0,5,Continent_frame,6.4424830066027114,993
176,,80.26287719250955,93.53296533073632,170.0,5,Continent_frame,9.737122807490454,993
177,,74.69209608603009,84.97681874845523,180.0,5,Continent_frame,15.307903913969904,993
178,,71.05585879661419,87.78104977729686,190.0,5,Continent_frame,18.944141203385822,993
179,,69.17552612648619,99.13533603686687,200.0,5,Continent_frame,20.8244738735138,993
180,,67.16455076242136,109.98045477356425,210.0,5,Continent_frame,22.835449237578644,993
181,,69.49798678701647,144.15455159784545,220.0,5,Continent_frame,20.502013212983528,993
182,,68.67699839717343,157.5559430480268,230.0,5,Continent_frame,21.323001602826565,993
183,,67.41097413623801,172.43794387224744,240.0,5,Continent_frame,22.589025863762004,993
184,,65.45314227120716,-179.111812010191,250.0,5,Continent_frame,24.54685772879285,993
185,,64.40919816535454,-173.65211261055433,260.0,5,Continent_frame,25.590801834645458,993
186,,61.61343789562735,-176.1249612833312,270.0,5,Continent_frame,28.386562104372647,993
187,,58.29822291987814,-173.9483915297852,280.0,5,Continent_frame,31.701777080121854,993
188,,58.73153482768198,-176.1887295247171,290.0,5,Continent_frame,31.268465172318013,993
189,,52.99091338975286,-177.3566339445826,300.0,5,Continent_frame,37.00908661024714,993
190,,47.582487142717405,-179.37164361824776,310.0,5,Continent_frame,42.41751285728259,993
191,,45.13084159961946,173.83750149893694,320.0,5,Continent_frame,44.86915840038054,993
192,,86.67478309680686,155.80499471510296,10.0,6,Continent_frame,3.325216903193141,994
193,,84.12052619241743,168.63949412011021,20.0,6,Continent_frame,5.8794738075825785,994
194,,82.52242353384484,-175.6705913804197,30.0,6,Continent_frame,7.477576466155161,994
195,,84.82825299461814,133.03996384468616,40.0,6,Continent_frame,5.171747005381867,994
196,,83.6157023414432,150.34474292570235,50.0,6,Continent_frame,6.384297658556804,994
197,,82.80339874237046,172.91595736189453,60.0,6,Continent_frame,7.196601257629536,994
198,,84.08868921164843,165.22564260658004,70.0,6,Continent_frame,5.911310788351576,994
199,,85.79160517711769,161.4089583631672,80.0,6,Continent_frame,4.208394822882314,994
200,,87.07394949005308,-162.22847282271368,90.0,6,Continent_frame,2.9260505099469225,994
201,,87.91047258135525,-98.33709243696188,100.0,6,Continent_frame,2.0895274186447446,994
202,,87.25797009590075,-91.06521090238256,110.0,6,Continent_frame,2.7420299040992577,994
203,,85.84942081840387,-104.89433159909954,120.0,6,Continent_frame,4.150579181596139,994
204,,84.7606562855568,-115.8975211452926,130.0,6,Continent_frame,5.2393437144432,994
205,,86.23812760907856,-103.41896837444908,140.0,6,Continent_frame,3.7618723909214284,994
206,,88.83148998303541,-75.25540035357261,150.0,6,Continent_frame,1.1685100169645828,994
207,,85.41912098185745,71.4869214305264,160.0,6,Continent_frame,4.580879018142563,994
208,,82.35453588145721,82.4203674624602,170.0,6,Continent_frame,7.645464118542799,994
209,,77.09826745101891,77.36875592090422,180.0,6,Continent_frame,12.90173254898109,994
210,,73.44186303328979,81.69302306547519,190.0,6,Continent_frame,16.558136966710208,994
211,,71.24004811299027,93.21584546363886,200.0,6,Continent_frame,18.759951887009734,994
212,,69.85284250654784,106.41790505125698,210.0,6,Continent_frame,20.147157493452152,994
213,,69.1666579962623,120.2578613417781,220.0,6,Continent_frame,20.833342003737695,994
214,,70.33173711278371,134.49998145643485,230.0,6,Continent_frame,19.668262887216283,994
215,,70.75876435086704,152.95483381322737,240.0,6,Continent_frame,19.241235649132964,994
216,,71.37562280980006,165.69407971909578,250.0,6,Continent_frame,18.624377190199944,994
217,,70.51517989101454,172.47771277951432,260.0,6,Continent_frame,19.484820108985463,994
218,,67.81547813201465,171.56453313486526,270.0,6,Continent_frame,22.184521867985357,994
219,,63.71598195654593,176.71118470158052,280.0,6,Continent_frame,26.28401804345406,994
220,,61.103041219240254,-178.32332397570988,290.0,6,Continent_frame,28.896958780759743,994
221,,55.29353086683397,-179.55401559548548,300.0,6,Continent_frame,34.70646913316604,994
222,,50.42621127548444,177.48747404234814,310.0,6,Continent_frame,39.573788724515566,994
223,,47.384673343107,170.73888307069132,320.0,6,Continent_frame,42.61532665689301,994
224,,86.65332803152626,148.75546428752943,10.0,7,Continent_frame,3.346671968473742,994
225,,84.59271555993298,156.79376537792336,20.0,7,Continent_frame,5.407284440067014,994
226,,83.28052027149609,-177.02446002643134,30.0,7,Continent_frame,6.719479728503921,994
227,,82.1969764910419,176.34968703364194,40.0,7,Continent_frame,7.80302350895811,994
228,,81.16229316732671,172.74836232535,50.0,7,Continent_frame,8.83770683267328,994
229,,79.54765566900225,-175.7061483949812,60.0,7,Continent_frame,10.452344330997756,994
230,,80.18591994873475,-166.04909266335972,70.0,7,Continent_frame,9.814080051265249,994
231,,81.81701056262713,-166.25977191173945,80.0,7,Continent_frame,8.182989437372871,994
232,,83.23438600748136,-153.92368376767587,90.0,7,Continent_frame,6.765613992518635,994
233,,84.24395446180338,-126.72330807116668,100.0,7,Continent_frame,5.756045538196618,994
234,,83.72676373349302,-121.30283836586398,110.0,7,Continent_frame,6.273236266506983,994
235,,82.72624883204985,-123.35883382220088,120.0,7,Continent_frame,7.2737511679501505,994
236,,81.97315721052377,-129.38190325168867,130.0,7,Continent_frame,8.026842789476236,994
237,,83.3251220837062,-124.23138080564762,140.0,7,Continent_frame,6.6748779162937995,994
238,,87.84517268903926,-153.4964659387635,150.0,7,Continent_frame,2.1548273109607448,994
239,,87.50465746591637,110.34451283484674,160.0,7,Continent_frame,2.4953425340836324,994
240,,84.00149308926264,112.1819833232675,170.0,7,Continent_frame,5.998506910737368,994
241,,80.10619398038581,90.25988608638619,180.0,7,Continent_frame,9.893806019614189,994
242,,76.06879832199287,92.87681043771181,190.0,7,Continent_frame,13.93120167800712,994
243,,73.66343648783801,103.28199897256405,200.0,7,Continent_frame,16.336563512161987,994
244,,71.69763208152959,118.86577996802663,210.0,7,Continent_frame,18.302367918470406,994
245,,69.73030697805413,132.02652590993233,220.0,7,Continent_frame,20.269693021945876,994
246,,69.89778047165369,147.6640809208746,230.0,7,Continent_frame,20.102219528346314,994
247,,69.22668439506407,163.81650530033562,240.0,7,Continent_frame,20.77331560493593,994
248,,69.15300189171779,175.40622222351982,250.0,7,Continent_frame,20.846998108282207,994
249,,67.98032595985073,-179.02035909847322,260.0,7,Continent_frame,22.019674040149262,994
250,,65.34373963952052,179.13595708244196,270.0,7,Continent_frame,24.65626036047948,994
251,,62.056829308741115,-178.21668065980023,280.0,7,Continent_frame,27.94317069125889,994
252,,62.77576706184702,178.13537073540283,290.0,7,Continent_frame,27.224232938152973,994
253,,57.01222557623524,177.3277495851254,300.0,7,Continent_frame,32.98777442376477,994
254,,51.55608681937765,175.50016526240148,310.0,7,Continent_frame,38.44391318062235,994
255,,48.763677528868136,168.01400675848686,320.0,7,Continent_frame,41.236322471131864,994
256,,87.02712606593985,147.74054705527737,10.0,8,Continent_frame,2.9728739340601398,985
257,,84.03933313616811,173.2312390811898,20.0,8,Continent_frame,5.960666863831893,985
258,,83.14291945190675,175.74349306994964,30.0,8,Continent_frame,6.857080548093252,985
259,,84.36471092456591,142.54533437004955,40.0,8,Continent_frame,5.63528907543409,985
260,,83.3148760818388,159.43032114754408,50.0,8,Continent_frame,6.6851239181612065,985
261,,83.16070812341663,-171.98008178865865,60.0,8,Continent_frame,6.839291876583379,985
262,,84.05389057811914,-171.7949123717101,70.0,8,Continent_frame,5.946109421880872,985
263,,85.95081965207007,-171.23301725565983,80.0,8,Continent_frame,4.049180347929922,985
264,,86.74059187196102,-138.9817733239879,90.0,8,Continent_frame,3.2594081280389777,985
265,,81.65136100756538,-102.7702679397609,100.0,8,Continent_frame,8.348638992434621,985
266,,82.56795180623816,-89.66280050134331,110.0,8,Continent_frame,7.43204819376183,985
267,,84.11869961601862,-98.58089202574133,120.0,8,Continent_frame,5.881300383981395,985
268,,83.19943899749391,-104.01322417525883,130.0,8,Continent_frame,6.800561002506088,985
269,,84.99959493878602,-89.30892121594164,140.0,8,Continent_frame,5.000405061213983,985
270,,87.83319117729573,-41.55606184556265,150.0,8,Continent_frame,2.1668088227042643,985
271,,86.65004468456007,37.68948129597268,160.0,8,Continent_frame,3.349955315439936,985
272,,85.37254901996661,71.33287661452817,170.0,8,Continent_frame,4.627450980033393,985
273,,80.32580744165416,68.15536394397677,180.0,8,Continent_frame,9.674192558345835,985
274,,76.85142242584821,76.14173612261993,190.0,8,Continent_frame,13.148577574151792,985
275,,74.99102332909315,89.94375598622128,200.0,8,Continent_frame,15.008976670906838,985
276,,73.50883717342299,106.85544935841568,210.0,8,Continent_frame,16.49116282657701,985
277,,72.72010323023129,124.26404281340746,220.0,8,Continent_frame,17.279896769768712,985
278,,73.16815647257943,140.292094892033,230.0,8,Continent_frame,16.831843527420585,985
279,,73.10573854159396,160.26942682231874,240.0,8,Continent_frame,16.89426145840604,985
280,,72.71710488948081,175.60704379706272,250.0,8,Continent_frame,17.28289511051919,985
281,,71.3216248169202,-179.69002856862977,260.0,8,Continent_frame,18.678375183079805,985
282,,68.56293630260203,177.23324003074742,270.0,8,Continent_frame,21.43706369739798,985
283,,65.04385133203473,-179.3338311210839,280.0,8,Continent_frame,24.95614866796528,985
284,,62.25739752145902,-174.61771046683214,290.0,8,Continent_frame,27.742602478540977,985
285,,58.02877926092993,-179.5090988952296,300.0,8,Continent_frame,31.97122073907007,985
286,,52.64242285467903,178.06631789266885,310.0,8,Continent_frame,37.35757714532097,985
287,,50.138900387558955,170.6572630546309,320.0,8,Continent_frame,39.861099612441045,985
288,,86.6590276157495,163.9075188212044,10.0,9,Continent_frame,3.3409723842505104,985
289,,84.16867332862968,162.6767655770738,20.0,9,Continent_frame,5.831326671370323,985
290,,81.67860480672783,-175.90859396463185,30.0,9,Continent_frame,8.321395193272174,985
291,,80.6945859473082,-173.7874461150093,40.0,9,Continent_frame,9.305414052691807,985
292,,80.46150145099034,-178.92941668589307,50.0,9,Continent_frame,9.538498549009663,985
293,,78.84311746222654,-171.09492005210896,60.0,9,Continent_frame,11.15688253777346,985
294,,80.04651163563828,-168.55117833381382,70.0,9,Continent_frame,9.953488364361718,985
295,,81.39162331924805,-165.1195674171157,80.0,9,Continent_frame,8.608376680751952,985
296,,80.86087945381674,-138.16627789476883,90.0,9,Continent_frame,9.139120546183268,985
297,,81.18266116994033,-122.99997435281034,100.0,9,Continent_frame,8.817338830059668,985
298,,82.42969994156893,-118.23037261870047,110.0,9,Continent_frame,7.570300058431072,985
299,,81.84629756979132,-121.5312728538953,120.0,9,Continent_frame,8.153702430208675,985
300,,82.09983934192448,-120.37633259881369,130.0,9,Continent_frame,7.900160658075518,985
301,,84.330751651794,-111.78894828898737,140.0,9,Continent_frame,5.669248348205983,985
302,,87.2753665760368,-107.75624397218527,150.0,9,Continent_frame,2.7246334239631858,985
303,,88.96741915735355,74.03998351803,160.0,9,Continent_frame,1.0325808426464518,985
304,,85.19829336096348,100.39128747387014,170.0,9,Continent_frame,4.801706639036528,985
305,,80.90328294427536,82.8672557318663,180.0,9,Continent_frame,9.096717055724637,985
306,,77.39356461048752,86.30211594067123,190.0,9,Continent_frame,12.60643538951248,985
307,,75.03451827524178,99.92767114550418,200.0,9,Continent_frame,14.965481724758213,985
308,,72.97309198321999,114.91725670206324,210.0,9,Continent_frame,17.026908016780006,985
309,,71.44481731960269,130.189205592927,220.0,9,Continent_frame,18.555182680397312,985
310,,71.68912511548392,146.8140102223657,230.0,9,Continent_frame,18.31087488451607,985
311,,70.49649197615582,165.71347255022698,240.0,9,Continent_frame,19.503508023844176,985
312,,70.11383953290677,178.222738700913,250.0,9,Continent_frame,19.88616046709324,985
313,,68.70467333879549,-176.12121858753252,260.0,9,Continent_frame,21.29532666120451,985
314,,66.18662450195247,-178.51932684709706,270.0,9,Continent_frame,23.81337549804753,985
315,,62.30477593034594,-175.86979571942106,280.0,9,Continent_frame,27.695224069654067,985
316,,59.27122397414763,-171.93013346856011,290.0,9,Continent_frame,30.728776025852365,985
317,,53.67069367737578,-174.50761250707117,300.0,9,Continent_frame,36.32930632262422,985
318,,49.36402420642003,-178.42146892898523,310.0,9,Continent_frame,40.63597579357998,985
319,,47.09540783737398,174.35542897901263,320.0,9,Continent_frame,42.90459216262602,985
320,,87.02322799898484,148.22620020652187,10.0,10,Continent_frame,2.9767720010151715,985
321,,84.10743991384234,169.1379769452705,20.0,10,Continent_frame,5.892560086157666,985
322,,83.24406882084767,176.6442986732519,30.0,10,Continent_frame,6.755931179152334,985
323,,82.38062631675952,178.30209230144862,40.0,10,Continent_frame,7.6193736832404895,985
324,,82.27127386166548,163.56815511222214,50.0,10,Continent_frame,7.728726138334521,985
325,,80.86323945277078,178.98795263002927,60.0,10,Continent_frame,9.136760547229219,985
326,,82.17860744316326,177.65114621110365,70.0,10,Continent_frame,7.821392556836732,985
327,,83.69440184651535,167.30370513542675,80.0,10,Continent_frame,6.305598153484662,985
