;iteration;lat;lon;age;number;plateid
56;2;-20.419847596412186;320.7409456429184;132.0;7.0;701.0
57;2;-50.32344006980673;29.33480287835752;132.0;8.0;801.0
58;2;-38.99300879565359;245.60366368219286;123.0;9.0;901.0
59;2;-43.855377320980075;192.03367800047528;121.0;10.0;901.0
60;2;-38.16851569714211;27.64473076823715;118.0;11.0;501.0
61;2;-45.465241607667494;28.607558915463308;114.0;12.0;8021.0
62;2;-34.05445124852879;202.13806583652934;111.0;13.0;901.0
63;2;-43.18992351638662;39.744326308339105;100.0;14.0;8021.0
64;2;-4.26081298584743;208.59461005292877;99.0;15.0;901.0
65;2;-43.673962887792825;63.64009867114629;96.0;16.0;801.0
66;2;-46.527807534786305;49.720375417397705;95.0;17.0;801.0
67;2;-40.81231932675728;200.66355530296065;90.0;18.0;901.0
68;2;-37.33710332968395;26.75155500468615;84.0;19.0;701.0
69;2;4.780103052758985;324.88533879125146;73.0;20.0;701.0
70;2;-60.835819623111014;349.58909775378845;73.0;21.0;8021.0
71;2;-14.418759664663801;48.25178674625143;65.0;22.0;501.0
72;2;62.07760117495309;341.80048944604516;54.0;23.0;102.0
73;2;9.91932415730872;36.23464324639287;31.0;24.0;701.0
74;2;45.99574293733511;242.60357729669812;15.0;25.0;101.0
75;3;22.815433433574782;309.67697790724935;201.0;1.0;101.0
76;3;-28.616771329274595;332.54974843198397;183.0;2.0;701.0
77;3;-42.31982624546504;45.4166328240643;155.0;3.0;801.0
78;3;-6.064367603958016;200.96379890132584;147.0;4.0;901.0
79;3;-30.12965434069625;225.25659932853367;145.0;5.0;901.0
80;3;-40.14685923108781;42.4125950456122;136.0;6.0;801.0
81;3;-19.890306852769854;323.6576141172519;132.0;7.0;701.0
82;3;-48.19573548575819;31.80655595890929;132.0;8.0;801.0
83;3;-41.09613488119128;250.25686354971094;123.0;9.0;901.0
84;3;-46.88578349969179;194.57023077679239;121.0;10.0;901.0
85;3;-35.195113253107735;30.41550956660034;118.0;11.0;501.0
86;3;-43.12246149529135;31.0339797555823;114.0;12.0;8021.0
87;3;-35.70349740055511;203.2759865054428;111.0;13.0;901.0
88;3;-41.822343181069314;41.51843185111385;100.0;14.0;8021.0
89;3;-5.472158307122123;209.74304044666235;99.0;15.0;901.0
90;3;-42.200555274820054;64.89842362882199;96.0;16.0;801.0
91;3;-44.90998292251429;51.27783489183913;95.0;17.0;801.0
92;3;-41.98062885515338;201.0067851040674;90.0;18.0;901.0
93;3;-36.059551132621756;28.54819935726576;84.0;19.0;701.0
94;3;4.437832715969489;326.0871998775804;73.0;20.0;701.0
95;3;-60.38443411574185;353.9253778747039;73.0;21.0;8021.0
96;3;-12.2995649080886;49.820539553109754;65.0;22.0;501.0
97;3;62.7783153892965;341.96249915266037;54.0;23.0;102.0
98;3;11.214048187543552;36.36031749069445;31.0;24.0;701.0
99;3;45.80161914513595;242.4578190468552;15.0;25.0;101.0
100;4;22.663738418464654;308.4150927417892;201.0;1.0;101.0
101;4;-30.62082921374573;330.74842552078445;183.0;2.0;701.0
102;4;-44.61168068518812;44.61713742108051;155.0;3.0;801.0
103;4;-3.805179489258944;199.5421870828506;147.0;4.0;901.0
104;4;-27.53765697021383;223.56217114788763;145.0;5.0;901.0
105;4;-42.860563028882034;42.552575012576476;136.0;6.0;801.0
106;4;-20.287512161467614;322.830806115135;132.0;7.0;701.0
107;4;-50.746010927181686;31.237561422957764;132.0;8.0;801.0
108;4;-38.75012216370373;248.58600246150468;123.0;9.0;901.0
109;4;-44.12545880093069;195.25628896505438;121.0;10.0;901.0
110;4;-38.06835113772406;30.254167200573463;118.0;11.0;501.0
111;4;-45.99606057079996;30.883526235807004;114.0;12.0;8021.0
112;4;-33.218992650484594;204.12777871396202;111.0;13.0;901.0
113;4;-43.60578197014423;40.614989069975486;100.0;14.0;8021.0
114;4;-3.9813749456029566;209.72474257510933;99.0;15.0;901.0
115;4;-43.959079410167604;64.28798295245004;96.0;16.0;801.0
116;4;-46.68022727838028;50.17699923879547;95.0;17.0;801.0
117;4;-40.244709337379426;202.30176955422104;90.0;18.0;901.0
118;4;-37.427922694523865;27.18484254741941;84.0;19.0;701.0
119;4;4.998711029203981;325.95282457268144;73.0;20.0;701.0
120;4;-60.55038832315262;350.8463547132844;73.0;21.0;8021.0
121;4;-14.414047564393726;49.066399213818045;65.0;22.0;501.0
122;4;62.73905212355512;345.77488388217455;54.0;23.0;102.0
123;4;10.959790225426893;36.95885986774879;31.0;24.0;701.0
124;4;45.81359027383806;242.1092373773837;15.0;25.0;101.0
125;5;23.819163775668137;305.9487181008593;201.0;1.0;101.0
126;5;-28.743123257371753;328.2237671376962;183.0;2.0;701.0
127;5;-43.90727100737375;41.75261517821729;155.0;3.0;801.0
128;5;-5.691695044017158;198.32895032406572;147.0;4.0;901.0
129;5;-28.175437439383206;222.70540395065714;145.0;5.0;901.0
130;5;-42.594741491621114;39.39606925592366;136.0;6.0;801.0
131;5;-18.78395487795926;321.79848691958847;132.0;7.0;701.0
132;5;-49.66714726854605;28.59242245409559;132.0;8.0;801.0
133;5;-38.08469249097956;246.94289465484144;123.0;9.0;901.0
134;5;-44.4147062534985;193.66385178567526;121.0;10.0;901.0
135;5;-38.07381469854007;26.522942798859525;118.0;11.0;501.0
136;5;-45.61164005556214;27.069894490687314;114.0;12.0;8021.0
137;5;-34.029269525007834;202.86935665669006;111.0;13.0;901.0
138;5;-42.64403805739772;38.88991126229416;100.0;14.0;8021.0
139;5;-5.012036230310089;208.4706917995022;99.0;15.0;901.0
140;5;-43.118040334638145;62.61986816590016;96.0;16.0;801.0
141;5;-45.716136118763586;48.680636428394116;95.0;17.0;801.0
142;5;-41.26478581248553;201.23512109068145;90.0;18.0;901.0
143;5;-36.34607885104108;26.169710298515504;84.0;19.0;701.0
144;5;5.532754177597876;324.82997007065165;73.0;20.0;701.0
145;5;-59.686109678094915;350.8041824912061;73.0;21.0;8021.0
146;5;-13.339213552898176;47.95396365613494;65.0;22.0;501.0
147;5;63.41586635957541;342.6621270083836;54.0;23.0;102.0
148;5;11.149965685139003;35.64706830174742;31.0;24.0;701.0
149;5;46.45696165496607;242.9303717534181;15.0;25.0;101.0
150;6;18.21757308331414;310.75788418546176;201.0;1.0;101.0
151;6;-34.78006187763355;329.27003896949;183.0;2.0;701.0
152;6;-45.26609843758957;50.45505163614419;155.0;3.0;801.0
153;6;-1.7803189418071652;199.85459273479728;147.0;4.0;901.0
154;6;-26.312890755195173;222.29797609542288;145.0;5.0;901.0
155;6;-44.45483000219655;47.43137581460814;136.0;6.0;801.0
156;6;-25.354580241440118;323.05907957040915;132.0;7.0;701.0
157;6;-52.50235688709424;37.541328747491306;132.0;8.0;801.0
158;6;-39.41310209905254;244.10815112812418;123.0;9.0;901.0
159;6;-40.15494880594211;191.59092897614858;121.0;10.0;901.0
160;6;-40.620120160087374;33.67902757000164;118.0;11.0;501.0
161;6;-47.812714856272976;35.72653945950028;114.0;12.0;8021.0
162;6;-30.83732772289728;202.2912561438848;111.0;13.0;901.0
163;6;-44.698893456173394;45.57060585580264;100.0;14.0;8021.0
164;6;-1.9436158281247409;209.98979417156454;99.0;15.0;901.0
165;6;-43.14075668021748;68.58520201798015;96.0;16.0;801.0
166;6;-46.84213340188051;54.86936747116689;95.0;17.0;801.0
167;6;-38.37964057579783;199.74786525497643;90.0;18.0;901.0
168;6;-39.57383318988692;28.992061188734365;84.0;19.0;701.0
169;6;1.5689250485208932;326.13587799259795;73.0;20.0;701.0
170;6;-63.80227801445508;353.20173148604636;73.0;21.0;8021.0
171;6;-14.917354117283343;50.2347773088593;65.0;22.0;501.0
172;6;59.580426938351756;344.4846552892119;54.0;23.0;102.0
173;6;10.161546281660833;36.25989006207962;31.0;24.0;701.0
174;6;45.98618287771495;242.6179449113689;15.0;25.0;101.0
175;7;20.91313747924367;308.6031037740678;201.0;1.0;101.0
176;7;-32.411024866521224;331.4780421437131;183.0;2.0;701.0
177;7;-45.386964516708936;44.33119919166264;155.0;3.0;801.0
178;7;-1.1546861744377097;196.15026171238088;147.0;4.0;901.0
179;7;-24.767747042923613;220.90430888411436;145.0;5.0;901.0
180;7;-45.857942304155415;42.1343253146999;136.0;6.0;801.0
181;7;-21.949596138832387;319.8960777987947;132.0;7.0;701.0
182;7;-53.682157515885926;30.134834210233564;132.0;8.0;801.0
183;7;-37.0655849699043;245.82075867414142;123.0;9.0;901.0
184;7;-41.7863282923292;193.8497653294763;121.0;10.0;901.0
185;7;-40.466120504194144;28.38451573988877;118.0;11.0;501.0
186;7;-48.38824101032357;29.049723467889137;114.0;12.0;8021.0
187;7;-30.476213163301395;201.59041451203382;111.0;13.0;901.0
188;7;-46.745835010815114;40.084910546209116;100.0;14.0;8021.0
189;7;-0.33421793858276605;206.39279832848837;99.0;15.0;901.0
190;7;-45.780648629893754;64.76503944200817;96.0;16.0;801.0
191;7;-49.34277310467214;50.45628829149692;95.0;17.0;801.0
192;7;-36.6949110909673;197.78806154521396;90.0;18.0;901.0
193;7;-41.17619816322736;25.181720672249597;84.0;19.0;701.0
194;7;1.8655171226817235;322.87057177335555;73.0;20.0;701.0
195;7;-64.502855961287;345.2649017996162;73.0;21.0;8021.0
196;7;-17.449269850219984;46.69316943821229;65.0;22.0;501.0
197;7;58.90093480362343;343.98765602496024;54.0;23.0;102.0
198;7;9.319430315141453;34.833680305092315;31.0;24.0;701.0
199;7;46.075182914075704;242.788375604272;15.0;25.0;101.0
200;8;20.205343805707518;309.3261286204372;201.0;1.0;101.0
201;8;-30.58936347659954;332.03864158277304;183.0;2.0;701.0
202;8;-42.995530302033764;43.11865753767658;155.0;3.0;801.0
203;8;-3.9502534859075564;198.8709094773165;147.0;4.0;901.0
204;8;-27.424803238861585;223.00288739155104;145.0;5.0;901.0
205;8;-43.17856820459493;39.918852676859466;136.0;6.0;801.0
206;8;-20.002050688777967;321.01854001507047;132.0;7.0;701.0
207;8;-50.585603586869006;29.106778656060218;132.0;8.0;801.0
208;8;-38.42891073187735;246.4308946876401;123.0;9.0;901.0
209;8;-43.86702729503883;193.23409744937285;121.0;10.0;901.0
210;8;-38.32102278505372;27.59977176675412;118.0;11.0;501.0
211;8;-45.793098250074266;28.30895137617137;114.0;12.0;8021.0
212;8;-33.61550199660663;203.14500109847327;111.0;13.0;901.0
213;8;-43.632636613284355;38.42315954751026;100.0;14.0;8021.0
214;8;-4.0778656237496875;208.33859457529059;99.0;15.0;901.0
215;8;-44.24200011064568;62.30382633606712;96.0;16.0;801.0
216;8;-46.741088318530004;48.13925357173018;95.0;17.0;801.0
217;8;-40.82949985469796;201.20612666146255;90.0;18.0;901.0
218;8;-37.16792805349726;25.501475481860506;84.0;19.0;701.0
219;8;5.781457035481071;324.4817000383588;73.0;20.0;701.0
220;8;-60.0491278784196;347.93261601523545;73.0;21.0;8021.0
221;8;-14.611068874268625;47.552235747371874;65.0;22.0;501.0
222;8;63.308503426312924;343.4870922305666;54.0;23.0;102.0
223;8;9.307422345248426;36.349005485354404;31.0;24.0;701.0
224;8;46.186752905095844;242.0472682719016;15.0;25.0;101.0
225;9;24.334095671511307;309.32391576579835;201.0;1.0;101.0
226;9;-28.6815046258667;329.3798969921528;183.0;2.0;701.0
227;9;-43.64361055974247;43.07495869211188;155.0;3.0;801.0
228;9;-4.07957804838419;199.84919759091684;147.0;4.0;901.0
229;9;-26.646838620524395;224.4253641244073;145.0;5.0;901.0
230;9;-42.19572404470151;41.53191694413047;136.0;6.0;801.0
231;9;-18.706049933910503;324.3653594825978;132.0;7.0;701.0
232;9;-49.03135248863786;31.154646437830415;132.0;8.0;801.0
233;9;-39.031840271721585;250.26018731630285;123.0;9.0;901.0
234;9;-45.40783935962389;196.1559781805131;121.0;10.0;901.0
235;9;-37.01764212097228;29.537971041492103;118.0;11.0;501.0
236;9;-44.95249083509728;29.89232529302398;114.0;12.0;8021.0
237;9;-34.02018027342503;204.14711456164585;111.0;13.0;901.0
238;9;-43.72116641313447;42.225503741625445;100.0;14.0;8021.0
239;9;-3.594669358952697;209.6433730658856;99.0;15.0;901.0
240;9;-43.426635754057784;65.2665699591982;96.0;16.0;801.0
241;9;-46.399140046475566;51.23429159287679;95.0;17.0;801.0
242;9;-40.31114632618;201.24491777445465;90.0;18.0;901.0
243;9;-37.59686142234857;26.69690736196072;84.0;19.0;701.0
244;9;4.422234199438488;325.50475372037397;73.0;20.0;701.0
245;9;-60.87803105249268;351.5982558146161;73.0;21.0;8021.0
246;9;-13.249417926782048;49.35477872807732;65.0;22.0;501.0
247;9;62.507504818604374;343.34117329137274;54.0;23.0;102.0
248;9;11.009636995084456;36.86290541070591;31.0;24.0;701.0
249;9;45.97885669868871;242.54867688041327;15.0;25.0;101.0
250;10;21.24640001731423;307.94187941922524;201.0;1.0;101.0
251;10;-32.62295020893909;326.8114599627283;183.0;2.0;701.0
252;10;-44.65481644836583;44.678261469624005;155.0;3.0;801.0
253;10;-1.5971186290924835;197.9528785067571;147.0;4.0;901.0
254;10;-25.384752356802316;221.00816946394633;145.0;5.0;901.0
255;10;-43.62046939104286;42.81547551187124;136.0;6.0;801.0
256;10;-22.388730460372294;322.2453997146652;132.0;7.0;701.0
257;10;-51.00600128968566;33.09319221118668;132.0;8.0;801.0
258;10;-39.25325165494418;245.46179676254943;123.0;9.0;901.0
259;10;-42.523862190646184;192.10933760428944;121.0;10.0;901.0
260;10;-39.03947946792572;30.32468390260209;118.0;11.0;501.0
261;10;-46.18595344317577;31.784706630469646;114.0;12.0;8021.0
262;10;-32.7715020122869;202.4778937934848;111.0;13.0;901.0
263;10;-43.716500555045144;42.40674751998153;100.0;14.0;8021.0
264;10;-3.4708422771173644;209.22315936672862;99.0;15.0;901.0
265;10;-43.19109019916027;65.36242098968651;96.0;16.0;801.0
266;10;-46.2954064370143;51.420642122334904;95.0;17.0;801.0
267;10;-40.13304500032477;200.3828423020011;90.0;18.0;901.0
268;10;-37.06221052772966;28.408001975547137;84.0;19.0;701.0
269;10;3.6508993320486263;325.1387286415166;73.0;20.0;701.0
270;10;-61.482417887836526;352.1835815683281;73.0;21.0;8021.0
271;10;-13.240987561667366;48.98847317521757;65.0;22.0;501.0
272;10;61.8458091602294;342.3623949771327;54.0;23.0;102.0
273;10;9.205206367429236;36.464635202776854;31.0;24.0;701.0
274;10;46.42961560832272;243.20606179011446;15.0;25.0;101.0
275;11;20.348524704521736;307.54060957401794;201.0;1.0;101.0
276;11;-33.172958068537355;329.01271146355583;183.0;2.0;701.0
277;11;-43.319122881229035;45.728671759207785;155.0;3.0;801.0
278;11;-3.4660391987491805;198.50740043679104;147.0;4.0;901.0
279;11;-27.189766128097975;221.58446100198475;145.0;5.0;901.0
280;11;-43.48993809869228;43.04847830512477;136.0;6.0;801.0
281;11;-22.71395985108771;321.40517059482517;132.0;7.0;701.0
282;11;-51.072220246479425;32.63276484148974;132.0;8.0;801.0
283;11;-39.35786210879404;243.6148976496056;123.0;9.0;901.0
284;11;-41.881578043513734;190.33465061968985;121.0;10.0;901.0
285;11;-39.19688908685625;29.74607296597129;118.0;11.0;501.0
286;11;-46.28137263569295;31.335563910516658;114.0;12.0;8021.0
287;11;-32.94744964873083;201.4907611040987;111.0;13.0;901.0
288;11;-42.982131240979186;41.936696944001916;100.0;14.0;8021.0
289;11;-4.098089134075722;208.5970317435559;99.0;15.0;901.0
290;11;-42.31547607709611;65.32072715644733;96.0;16.0;801.0
291;11;-45.52206212951538;51.813238103266045;95.0;17.0;801.0
292;11;-40.1629527115255;199.35920079396712;90.0;18.0;901.0
293;11;-38.24243933124877;28.262923893088026;84.0;19.0;701.0
294;11;2.992239041886418;326.8320163498317;73.0;20.0;701.0
295;11;-61.9263400719724;354.95832462729066;73.0;21.0;8021.0
296;11;-13.410507184703441;50.78417620120342;65.0;22.0;501.0
297;11;61.256167797555534;343.54959170182786;54.0;23.0;102.0
298;11;10.626188333520242;36.18777357607383;31.0;24.0;701.0
299;11;45.979774123183375;242.53249061098077;15.0;25.0;101.0
300;12;19.417551566226482;308.4062464527286;201.0;1.0;101.0
301;12;-32.14780070319236;331.86345346416124;183.0;2.0;701.0
302;12;-42.660231061884765;44.12816228139759;155.0;3.0;801.0
303;12;-3.040938556672005;197.57898620374522;147.0;4.0;901.0
304;12;-26.585811195175513;221.08428966210158;145.0;5.0;901.0
305;12;-42.296449406961905;41.574431832881146;136.0;6.0;801.0
306;12;-21.047712714803424;322.3826272869353;132.0;7.0;701.0
307;12;-49.56021021909051;31.724617702561055;132.0;8.0;801.0
308;12;-39.921960800839116;246.44961199118808;123.0;9.0;901.0
309;12;-44.21935188375941;192.08375244586819;121.0;10.0;901.0
310;12;-37.63087966617156;29.195150836165833;118.0;11.0;501.0
311;12;-44.93365572526469;30.369030367833762;114.0;12.0;8021.0
312;12;-34.46545411154155;202.31273554020814;111.0;13.0;901.0
313;12;-42.2030712716595;41.69561034408924;100.0;14.0;8021.0
314;12;-5.089440712671131;209.2141521379391;99.0;15.0;901.0
315;12;-41.88593978903065;64.68723774475187;96.0;16.0;801.0
316;12;-44.784179118523205;51.14054050053041;95.0;17.0;801.0
317;12;-41.5831100058657;200.33840066211877;90.0;18.0;901.0
318;12;-36.62695044110556;27.954320259567048;84.0;19.0;701.0
319;12;4.1463599975492995;325.9058842571662;73.0;20.0;701.0
320;12;-60.735427012758905;353.65678097951906;73.0;21.0;8021.0
321;12;-12.646533846625431;49.65165648280655;65.0;22.0;501.0
322;12;62.461519997086256;342.1408771424819;54.0;23.0;102.0
323;12;9.788550122121856;36.94687047155939;31.0;24.0;701.0
324;12;45.971256590032446;242.78030090885804;15.0;25.0;101.0
325;13;21.474404176902098;307.433924903017;201.0;1.0;101.0
326;13;-32.56455876795313;324.3109464397832;183.0;2.0;701.0
327;13;-48.368943823961395;43.97486256239011;155.0;3.0;801.0
328;13;0.23373087698966738;197.11563536359745;147.0;4.0;901.0
329;13;-24.251114872459773;220.37007187442157;145.0;5.0;901.0
330;13;-46.60713168429133;41.68523797583548;136.0;6.0;801.0
331;13;-22.311085771453847;319.3358754171481;132.0;7.0;701.0
332;13;-54.04531898201901;30.028027347421084;132.0;8.0;801.0
333;13;-36.201113626399774;242.5752615067069;123.0;9.0;901.0
334;13;-39.93413011105201;191.58905537839382;121.0;10.0;901.0
335;13;-42.064234531459746;27.49157888341693;118.0;11.0;501.0
336;13;-49.173146203260536;28.809396304983437;114.0;12.0;8021.0
337;13;-30.288626235356478;201.41906306324768;111.0;13.0;901.0
338;13;-45.89007785702778;40.888057784222305;100.0;14.0;8021.0
339;13;-1.3593044362805045;208.18437509118095;99.0;15.0;901.0
340;13;-45.3515545328917;65.65131981788525;96.0;16.0;801.0
341;13;-48.66455263918994;51.25006220217117;95.0;17.0;801.0
342;13;-37.69584179504534;199.50554856621605;90.0;18.0;901.0
343;13;-40.35427159620138;25.938075432627407;84.0;19.0;701.0
344;13;2.5946895189854384;325.11875946799194;73.0;20.0;701.0
345;13;-63.371240450910065;349.1696942050664;73.0;21.0;8021.0
346;13;-16.13442495131966;48.86687514191353;65.0;22.0;501.0
347;13;60.0652943073974;344.93852795162286;54.0;23.0;102.0
348;13;9.94124366267149;35.47977448148214;31.0;24.0;701.0
349;13;46.81010357749322;243.23685675832922;15.0;25.0;101.0
350;14;21.941321680637245;306.4410198561825;201.0;1.0;101.0
351;14;-32.74221522328206;324.9237130642574;183.0;2.0;701.0
352;14;-46.209465704889375;42.139401788815796;155.0;3.0;801.0
353;14;-0.9635800637038633;196.25815795997732;147.0;4.0;901.0
354;14;-24.20801028048809;219.644441096429;145.0;5.0;901.0
355;14;-45.41507528131882;40.24709956386965;136.0;6.0;801.0
356;14;-21.691721020542463;319.1534960897239;132.0;7.0;701.0
357;14;-52.86049362448399;29.110864707095374;132.0;8.0;801.0
358;14;-36.99466354002718;243.38666053526163;123.0;9.0;901.0
359;14;-41.27718183190018;191.63279928304598;121.0;10.0;901.0
360;14;-40.67763290067192;27.456477963423268;118.0;11.0;501.0
361;14;-47.93784389977;28.72319313243441;114.0;12.0;8021.0
362;14;-31.459101668790222;201.51040511463347;111.0;13.0;901.0
363;14;-45.19346850551273;38.5873133011046;100.0;14.0;8021.0
364;14;-2.3309223538528654;207.1762312047933;99.0;15.0;901.0
365;14;-45.183880574936595;62.79753081693214;96.0;16.0;801.0
366;14;-48.121096240619096;48.431998392337675;95.0;17.0;801.0
367;14;-38.88078381131268;199.3513396959425;90.0;18.0;901.0
368;14;-39.21448176268148;23.968636332644643;84.0;19.0;701.0
369;14;4.310581883180028;324.27803800642494;73.0;20.0;701.0
370;14;-61.631347186668435;347.76518797299343;73.0;21.0;8021.0
371;14;-15.329454966956106;47.74077491936476;65.0;22.0;501.0
372;14;62.63446336268669;343.1040180217199;54.0;23.0;102.0
373;14;10.861123069976335;35.992817536534076;31.0;24.0;701.0
374;14;46.1081299345856;242.1914778458367;15.0;25.0;101.0
375;15;23.915076781977;307.7870267401126;201.0;1.0;101.0
376;15;-29.921049677508314;326.7845896807092;183.0;2.0;701.0
377;15;-46.25781150133215;41.76586927505503;155.0;3.0;801.0
378;15;-1.509996744522673;198.10977097068775;147.0;4.0;901.0
379;15;-23.68002487527763;222.61401386622342;145.0;5.0;901.0
380;15;-45.806547263074506;39.63438048349564;136.0;6.0;801.0
381;15;-19.907204618055363;320.9094232708712;132.0;7.0;701.0
382;15;-52.796761015555305;28.611743730027506;132.0;8.0;801.0
383;15;-35.507592377438456;246.90608691578166;123.0;9.0;901.0
384;15;-41.939618742532765;195.98781723834176;121.0;10.0;901.0
385;15;-40.4786797294596;27.146651026767273;118.0;11.0;501.0
386;15;-47.97022603390054;28.083416442715123;114.0;12.0;8021.0
387;15;-31.38868664567535;203.72958239188168;111.0;13.0;901.0
388;15;-45.202480016867874;41.30616618276275;100.0;14.0;8021.0
389;15;-2.0646988533845936;208.49113549837747;99.0;15.0;901.0
390;15;-44.335023253875896;65.76706973514734;96.0;16.0;801.0
391;15;-47.71047319793498;51.69135496373849;95.0;17.0;801.0
392;15;-38.131326508269154;200.38306738128628;90.0;18.0;901.0
393;15;-38.937267760354985;28.361060254056152;84.0;19.0;701.0
394;15;2.770910876989379;325.0466727820018;73.0;20.0;701.0
395;15;-62.995619947186874;349.9135857736434;73.0;21.0;8021.0
396;15;-15.000016184801824;48.95419188885825;65.0;22.0;501.0
397;15;60.79654761445545;344.624227153673;54.0;23.0;102.0
398;15;9.479642488732463;36.41900387221999;31.0;24.0;701.0
399;15;46.108668191396106;242.43500622238332;15.0;25.0;101.0
400;16;21.071832702403967;308.8147017327208;201.0;1.0;101.0
401;16;-32.84629572841535;328.85741714849325;183.0;2.0;701.0
402;16;-47.682121317695824;42.15588477294289;155.0;3.0;801.0
403;16;0.05350048333590959;197.68151399326237;147.0;4.0;901.0
404;16;-22.616818117364907;221.34216329653438;145.0;5.0;901.0
405;16;-47.86426848524465;39.56852402666545;136.0;6.0;801.0
406;16;-21.039905686920317;318.28329261015733;132.0;7.0;701.0
407;16;-54.93946937118653;27.1801948267438;132.0;8.0;801.0
408;16;-34.482955517979825;242.4842693787471;123.0;9.0;901.0
409;16;-39.32936764850906;192.33064554293898;121.0;10.0;901.0
410;16;-42.799427549610165;25.420086040440644;118.0;11.0;501.0
411;16;-49.97419206367163;26.3403483974914;114.0;12.0;8021.0
412;16;-29.646992380663995;202.12444032050817;111.0;13.0;901.0
413;16;-47.166000351437134;39.296649305162035;100.0;14.0;8021.0
414;16;-0.3767871219689797;208.07329004520906;99.0;15.0;901.0
415;16;-46.97030599419063;64.55246654028275;96.0;16.0;801.0
416;16;-50.01642589302972;49.67714281056981;95.0;17.0;801.0
417;16;-36.96771277759405;200.5683493203168;90.0;18.0;901.0
418;16;-41.344332082978184;24.338755583633734;84.0;19.0;701.0
419;16;3.528036376477389;325.00842176380604;73.0;20.0;701.0
420;16;-63.072512077765;345.54704597235053;73.0;21.0;8021.0
421;16;-17.487463537797055;48.370732782123405;65.0;22.0;501.0
422;16;60.271404183845064;347.6376593238533;54.0;23.0;102.0
