,chain,hs_lat,hs_lon,time,iteration,model,plateid
2953,Hawaii,24.30808739412735,-170.443878616501,20.0,145,Continent_frame,901
2954,Hawaii,21.562381359268407,-162.73277038281242,10.0,145,Continent_frame,901
2955,Hawaii,19.0,-155.0,0.0,145,Continent_frame,901
2956,Hawaii,53.85686853907218,159.45333745987716,90.0,146,Continent_frame,901
2957,Hawaii,46.7635082803255,165.156788883236,80.0,146,Continent_frame,901
2958,Hawaii,39.88465408927126,169.4003092884671,70.0,146,Continent_frame,901
2959,Hawaii,34.53897281321018,170.5077909448725,60.0,146,Continent_frame,901
2960,Hawaii,29.769525851901577,174.03594552430224,50.0,146,Continent_frame,901
2961,Hawaii,25.624994265023606,179.95279755697385,40.0,146,Continent_frame,901
2962,Hawaii,27.4868334742148,-176.6964454646773,30.0,146,Continent_frame,901
2963,Hawaii,24.868738474014872,-170.4964990514232,20.0,146,Continent_frame,901
2964,Hawaii,21.562381359268407,-162.73277038281242,10.0,146,Continent_frame,901
2965,Hawaii,19.0,-155.0,0.0,146,Continent_frame,901
2966,Hawaii,51.19824552977681,160.0813289899104,90.0,147,Continent_frame,901
2967,Hawaii,44.50077528385596,164.6929234998121,80.0,147,Continent_frame,901
2968,Hawaii,37.517060420108216,169.0883015851446,70.0,147,Continent_frame,901
2969,Hawaii,32.0036094673883,170.28530956896935,60.0,147,Continent_frame,901
2970,Hawaii,27.580056204360503,174.04204904888232,50.0,147,Continent_frame,901
2971,Hawaii,25.1133099493083,-179.99690827315217,40.0,147,Continent_frame,901
2972,Hawaii,27.09016825914155,-176.69391788222805,30.0,147,Continent_frame,901
2973,Hawaii,24.638391592827222,-170.52467572159966,20.0,147,Continent_frame,901
2974,Hawaii,21.447392355141446,-162.73656660670505,10.0,147,Continent_frame,901
2975,Hawaii,19.0,-155.0,0.0,147,Continent_frame,901
2976,Hawaii,53.30910537114055,160.2837960311433,90.0,148,Continent_frame,901
2977,Hawaii,46.60108492926313,164.47584208951758,80.0,148,Continent_frame,901
2978,Hawaii,39.4112802636462,169.73874647399956,70.0,148,Continent_frame,901
2979,Hawaii,34.17368264328551,170.49603046483494,60.0,148,Continent_frame,901
2980,Hawaii,29.790826157105187,173.93959573119778,50.0,148,Continent_frame,901
2981,Hawaii,27.064844076627875,179.66036294025037,40.0,148,Continent_frame,901
2982,Hawaii,26.267605894171457,-176.5978910374668,30.0,148,Continent_frame,901
2983,Hawaii,24.50859168447885,-170.55557790356835,20.0,148,Continent_frame,901
2984,Hawaii,21.44772963176736,-162.7281348548293,10.0,148,Continent_frame,901
2985,Hawaii,19.0,-155.0,0.0,148,Continent_frame,901
2986,Hawaii,54.79832257839464,159.2557178368235,90.0,149,Continent_frame,901
2987,Hawaii,47.978595020396945,164.39310152143264,80.0,149,Continent_frame,901
2988,Hawaii,41.190095989331965,168.84850089578345,70.0,149,Continent_frame,901
2989,Hawaii,35.917815399620466,169.62425754198327,60.0,149,Continent_frame,901
2990,Hawaii,31.555517274620126,173.87739120058347,50.0,149,Continent_frame,901
2991,Hawaii,28.891639489950304,179.47161543527656,40.0,149,Continent_frame,901
2992,Hawaii,28.44144819551279,-176.79197376071187,30.0,149,Continent_frame,901
2993,Hawaii,24.443848386269185,-170.6343509602247,20.0,149,Continent_frame,901
2994,Hawaii,21.433988021043987,-162.7525169846934,10.0,149,Continent_frame,901
2995,Hawaii,19.0,-155.0,0.0,149,Continent_frame,901
2996,Hawaii,50.53447463932103,161.0815325675431,90.0,150,Continent_frame,901
2997,Hawaii,43.55539589984858,166.16597078733707,80.0,150,Continent_frame,901
2998,Hawaii,36.752426314000544,169.9344490782199,70.0,150,Continent_frame,901
2999,Hawaii,31.23414987819949,171.05367698702952,60.0,150,Continent_frame,901
3000,Hawaii,26.787353670344853,174.77184326895932,50.0,150,Continent_frame,901
3001,Hawaii,24.542028184373343,-179.77199722913335,40.0,150,Continent_frame,901
3002,Hawaii,26.594456940241212,-176.48314956805345,30.0,150,Continent_frame,901
3003,Hawaii,24.668017894864263,-170.4704738180066,20.0,150,Continent_frame,901
3004,Hawaii,21.58324568912615,-162.69114182836847,10.0,150,Continent_frame,901
3005,Hawaii,19.0,-155.0,0.0,150,Continent_frame,901
3006,Hawaii,52.44525632670271,161.17844011213816,90.0,151,Continent_frame,901
3007,Hawaii,45.76915950854661,165.4802508031569,80.0,151,Continent_frame,901
3008,Hawaii,38.68472474228804,170.04847603527668,70.0,151,Continent_frame,901
3009,Hawaii,33.6218503771811,170.67093073719485,60.0,151,Continent_frame,901
3010,Hawaii,30.042333919801035,173.91388137332987,50.0,151,Continent_frame,901
3011,Hawaii,26.06111790530645,179.84011922851505,40.0,151,Continent_frame,901
3012,Hawaii,27.723337839250416,-176.76280387551984,30.0,151,Continent_frame,901
3013,Hawaii,24.818524601674845,-170.53444379936244,20.0,151,Continent_frame,901
3014,Hawaii,21.562381359268407,-162.73277038281242,10.0,151,Continent_frame,901
3015,Hawaii,19.0,-155.0,0.0,151,Continent_frame,901
3016,Hawaii,53.23456413081843,159.68125893074927,90.0,152,Continent_frame,901
3017,Hawaii,46.06944089737718,165.13932001277567,80.0,152,Continent_frame,901
3018,Hawaii,39.27846519189054,169.44845719451072,70.0,152,Continent_frame,901
3019,Hawaii,33.863427686308476,170.68020744466756,60.0,152,Continent_frame,901
3020,Hawaii,29.432500310785276,174.2286930420369,50.0,152,Continent_frame,901
3021,Hawaii,26.742014481243373,179.7354198264412,40.0,152,Continent_frame,901
3022,Hawaii,26.60399115942872,-176.61271292461396,30.0,152,Continent_frame,901
3023,Hawaii,24.551673826175136,-170.52408948160843,20.0,152,Continent_frame,901
3024,Hawaii,21.25509184527142,-162.72621295381632,10.0,152,Continent_frame,901
3025,Hawaii,19.0,-155.0,0.0,152,Continent_frame,901
3026,Hawaii,51.9403694555963,160.4679104028215,90.0,153,Continent_frame,901
3027,Hawaii,45.06828930681968,165.36365244581197,80.0,153,Continent_frame,901
3028,Hawaii,38.16205469642132,169.45843761830955,70.0,153,Continent_frame,901
3029,Hawaii,32.794854283735624,170.3883953268876,60.0,153,Continent_frame,901
3030,Hawaii,28.375562099757285,174.19722168716697,50.0,153,Continent_frame,901
3031,Hawaii,26.159101189122413,179.74346676607044,40.0,153,Continent_frame,901
3032,Hawaii,26.922289705551353,-176.75534714110836,30.0,153,Continent_frame,901
3033,Hawaii,24.398471248345796,-170.52657655856174,20.0,153,Continent_frame,901
3034,Hawaii,21.202829890508475,-162.73799924933334,10.0,153,Continent_frame,901
3035,Hawaii,19.0,-155.0,0.0,153,Continent_frame,901
3036,Hawaii,52.637213282481305,161.4656143717747,90.0,154,Continent_frame,901
3037,Hawaii,45.61781082438302,166.2570418877797,80.0,154,Continent_frame,901
3038,Hawaii,38.85897170824948,169.9053109658315,70.0,154,Continent_frame,901
3039,Hawaii,33.379676768681094,171.0398516768447,60.0,154,Continent_frame,901
3040,Hawaii,28.901046246147576,174.3047697674858,50.0,154,Continent_frame,901
3041,Hawaii,26.330812600678335,179.95296972508365,40.0,154,Continent_frame,901
3042,Hawaii,26.471792250762697,-176.58655483826055,30.0,154,Continent_frame,901
3043,Hawaii,24.404328737193964,-170.52956032968982,20.0,154,Continent_frame,901
3044,Hawaii,21.458858373864775,-162.7101025032317,10.0,154,Continent_frame,901
3045,Hawaii,19.0,-155.0,0.0,154,Continent_frame,901
3046,Hawaii,53.89320261031321,158.83962436246077,90.0,155,Continent_frame,901
3047,Hawaii,47.14216660724888,163.53349613647762,80.0,155,Continent_frame,901
3048,Hawaii,40.22842736813007,168.73590447361917,70.0,155,Continent_frame,901
3049,Hawaii,34.813677137265366,170.00452055695297,60.0,155,Continent_frame,901
3050,Hawaii,30.41245613662613,173.85764467799078,50.0,155,Continent_frame,901
3051,Hawaii,28.12000321811311,179.6364146100745,40.0,155,Continent_frame,901
3052,Hawaii,27.65407466953994,-176.71359411110868,30.0,155,Continent_frame,901
3053,Hawaii,24.789997600374345,-170.55340551337795,20.0,155,Continent_frame,901
3054,Hawaii,21.447392355141446,-162.73656660670505,10.0,155,Continent_frame,901
3055,Hawaii,19.0,-155.0,0.0,155,Continent_frame,901
3056,Hawaii,51.91938032158078,159.70708480668802,90.0,156,Continent_frame,901
3057,Hawaii,44.92807979315967,165.0192524568535,80.0,156,Continent_frame,901
3058,Hawaii,38.10003407700302,169.27592075433424,70.0,156,Continent_frame,901
3059,Hawaii,32.67129693079469,170.3968077996956,60.0,156,Continent_frame,901
3060,Hawaii,28.254452781157706,174.2084281228368,50.0,156,Continent_frame,901
3061,Hawaii,25.93608864954206,179.89496123404393,40.0,156,Continent_frame,901
3062,Hawaii,26.07913257143282,-176.62203229630816,30.0,156,Continent_frame,901
3063,Hawaii,24.2862361467813,-170.52564572530275,20.0,156,Continent_frame,901
3064,Hawaii,21.067844371865707,-162.74511011491572,10.0,156,Continent_frame,901
3065,Hawaii,19.0,-155.0,0.0,156,Continent_frame,901
3066,Hawaii,51.1804879904248,161.42866338604176,90.0,157,Continent_frame,901
3067,Hawaii,44.178445122601026,166.15486980346435,80.0,157,Continent_frame,901
3068,Hawaii,36.93980231710213,170.45542376680524,70.0,157,Continent_frame,901
3069,Hawaii,31.82672463081732,171.042392554837,60.0,157,Continent_frame,901
3070,Hawaii,27.45289465235486,174.4692460066761,50.0,157,Continent_frame,901
3071,Hawaii,25.13267938302905,-179.97022617833875,40.0,157,Continent_frame,901
3072,Hawaii,27.085750980827914,-176.66119100152181,30.0,157,Continent_frame,901
3073,Hawaii,24.45292587072261,-170.5855868153035,20.0,157,Continent_frame,901
3074,Hawaii,21.447392355141446,-162.73656660670505,10.0,157,Continent_frame,901
3075,Hawaii,19.0,-155.0,0.0,157,Continent_frame,901
3076,Hawaii,55.150076289034416,159.44213955696728,90.0,158,Continent_frame,901
3077,Hawaii,48.1754432755114,164.61827918847797,80.0,158,Continent_frame,901
3078,Hawaii,41.37550344393818,168.87548406522785,70.0,158,Continent_frame,901
3079,Hawaii,35.99287490750471,169.98885535579572,60.0,158,Continent_frame,901
3080,Hawaii,31.690307793312375,173.58076824774813,50.0,158,Continent_frame,901
3081,Hawaii,29.339043472597503,179.5065368447116,40.0,158,Continent_frame,901
3082,Hawaii,28.752554798186186,-176.8093617960801,30.0,158,Continent_frame,901
3083,Hawaii,24.30464919435223,-170.5060906040165,20.0,158,Continent_frame,901
3084,Hawaii,20.98101883640638,-162.74964074159868,10.0,158,Continent_frame,901
3085,Hawaii,19.0,-155.0,0.0,158,Continent_frame,901
3086,Hawaii,54.7826235375931,159.87118222133836,90.0,159,Continent_frame,901
3087,Hawaii,48.03850637269513,164.71160678518976,80.0,159,Continent_frame,901
3088,Hawaii,41.204747913556716,169.25327787071,70.0,159,Continent_frame,901
3089,Hawaii,36.130477088071196,169.66291107708756,60.0,159,Continent_frame,901
3090,Hawaii,31.753518215129834,173.75578239520328,50.0,159,Continent_frame,901
3091,Hawaii,28.759952839620304,179.49623695642572,40.0,159,Continent_frame,901
3092,Hawaii,28.177590040400382,-176.71140519742977,30.0,159,Continent_frame,901
3093,Hawaii,24.64717262304561,-170.50054846534246,20.0,159,Continent_frame,901
3094,Hawaii,21.53672246938126,-162.7199988818462,10.0,159,Continent_frame,901
3095,Hawaii,19.0,-155.0,0.0,159,Continent_frame,901
3096,Hawaii,52.92372743662565,159.4019342469907,90.0,160,Continent_frame,901
3097,Hawaii,46.21053482010103,164.09918604507928,80.0,160,Continent_frame,901
3098,Hawaii,39.184524386855756,168.88298091792134,70.0,160,Continent_frame,901
3099,Hawaii,33.806249321820935,169.9657081076143,60.0,160,Continent_frame,901
3100,Hawaii,29.41506813768336,174.086967464114,50.0,160,Continent_frame,901
3101,Hawaii,27.20717422925263,179.7193940334451,40.0,160,Continent_frame,901
3102,Hawaii,26.229046810029008,-176.6302868644101,30.0,160,Continent_frame,901
3103,Hawaii,24.468282209144917,-170.46956401936268,20.0,160,Continent_frame,901
3104,Hawaii,21.230424063650908,-162.70891320263732,10.0,160,Continent_frame,901
3105,Hawaii,19.0,-155.0,0.0,160,Continent_frame,901
3106,Hawaii,52.24958606934923,160.9287642781147,90.0,161,Continent_frame,901
3107,Hawaii,45.405700925234534,165.8882693070394,80.0,161,Continent_frame,901
3108,Hawaii,38.56034674560879,169.8634492926343,70.0,161,Continent_frame,901
3109,Hawaii,33.2775091575578,170.66597929792292,60.0,161,Continent_frame,901
3110,Hawaii,28.82374753667163,174.2625760241035,50.0,161,Continent_frame,901
3111,Hawaii,25.90870280238803,179.82131094127968,40.0,161,Continent_frame,901
3112,Hawaii,27.506205535253887,-176.79421990840277,30.0,161,Continent_frame,901
3113,Hawaii,24.394344666042212,-170.59296892398982,20.0,161,Continent_frame,901
3114,Hawaii,21.552808101668774,-162.75507916396938,10.0,161,Continent_frame,901
3115,Hawaii,19.0,-155.0,0.0,161,Continent_frame,901
3116,Hawaii,53.87897713098292,159.77067471609325,90.0,162,Continent_frame,901
3117,Hawaii,47.026594952826805,164.50028085708323,80.0,162,Continent_frame,901
3118,Hawaii,40.095096231221525,169.07158906330451,70.0,162,Continent_frame,901
3119,Hawaii,34.86971228969358,169.8569069927477,60.0,162,Continent_frame,901
3120,Hawaii,30.25798796780258,173.95380112685226,50.0,162,Continent_frame,901
3121,Hawaii,26.31984524303125,179.83812003330044,40.0,162,Continent_frame,901
3122,Hawaii,27.8478421544872,-176.738170227981,30.0,162,Continent_frame,901
3123,Hawaii,24.623676959505715,-170.4631313197511,20.0,162,Continent_frame,901
3124,Hawaii,22.359027221513056,-162.63958804758047,10.0,162,Continent_frame,901
3125,Hawaii,19.0,-155.0,0.0,162,Continent_frame,901
3126,Hawaii,52.90599198331914,161.06051040959971,90.0,163,Continent_frame,901
3127,Hawaii,46.020658405236446,165.904417517823,80.0,163,Continent_frame,901
3128,Hawaii,39.12071438601843,170.13122004649776,70.0,163,Continent_frame,901
3129,Hawaii,33.789669632877064,171.0029973440984,60.0,163,Continent_frame,901
3130,Hawaii,29.824118004991412,173.8668581298263,50.0,163,Continent_frame,901
3131,Hawaii,27.332594410811403,179.61230726148636,40.0,163,Continent_frame,901
3132,Hawaii,26.622742420173434,-176.65433055814097,30.0,163,Continent_frame,901
3133,Hawaii,24.37090950572614,-170.49688158432812,20.0,163,Continent_frame,901
3134,Hawaii,21.199227620530394,-162.72428981816023,10.0,163,Continent_frame,901
3135,Hawaii,19.0,-155.0,0.0,163,Continent_frame,901
3136,Hawaii,54.023131006178915,158.71688099436085,90.0,164,Continent_frame,901
3137,Hawaii,47.28417144996601,163.25563866190947,80.0,164,Continent_frame,901
3138,Hawaii,40.2297903521917,168.72646664224635,70.0,164,Continent_frame,901
3139,Hawaii,34.99047512259787,169.82657910225888,60.0,164,Continent_frame,901
3140,Hawaii,30.59014331788575,173.5682655430232,50.0,164,Continent_frame,901
3141,Hawaii,28.139324893219385,179.5658794316321,40.0,164,Continent_frame,901
3142,Hawaii,26.70910255516172,-176.66426946597002,30.0,164,Continent_frame,901
3143,Hawaii,24.43556468222669,-170.5647805750466,20.0,164,Continent_frame,901
3144,Hawaii,21.43054937994176,-162.7300889127476,10.0,164,Continent_frame,901
3145,Hawaii,19.0,-155.0,0.0,164,Continent_frame,901
3146,Hawaii,52.02325789198767,160.4216039592807,90.0,165,Continent_frame,901
3147,Hawaii,45.13753644121232,165.49756099344862,80.0,165,Continent_frame,901
3148,Hawaii,38.44878179514068,169.35570557978275,70.0,165,Continent_frame,901
3149,Hawaii,32.93698689615017,170.42426731493129,60.0,165,Continent_frame,901
3150,Hawaii,28.20435226600054,174.25415576481257,50.0,165,Continent_frame,901
3151,Hawaii,23.986694008125752,-179.84864669377416,40.0,165,Continent_frame,901
3152,Hawaii,26.058795684504446,-176.60006158491623,30.0,165,Continent_frame,901
3153,Hawaii,24.41583611549056,-170.54718551481997,20.0,165,Continent_frame,901
3154,Hawaii,21.45549148168253,-162.71849920629288,10.0,165,Continent_frame,901
3155,Hawaii,19.0,-155.0,0.0,165,Continent_frame,901
3156,Hawaii,51.29610972467664,160.3973085894324,90.0,166,Continent_frame,901
3157,Hawaii,44.45643237295235,165.0577568751712,80.0,166,Continent_frame,901
3158,Hawaii,37.3865326443247,169.62284467266022,70.0,166,Continent_frame,901
3159,Hawaii,32.00213066599034,170.66897051374772,60.0,166,Continent_frame,901
3160,Hawaii,27.57429042064035,174.65880416588814,50.0,166,Continent_frame,901
3161,Hawaii,24.71627270676306,-179.87101492569488,40.0,166,Continent_frame,901
3162,Hawaii,26.764613926162916,-176.58409716421735,30.0,166,Continent_frame,901
3163,Hawaii,24.595556801800175,-170.48130797724352,20.0,166,Continent_frame,901
3164,Hawaii,22.01173155057925,-162.6603607796015,10.0,166,Continent_frame,901
3165,Hawaii,19.0,-155.0,0.0,166,Continent_frame,901
3166,Hawaii,53.46152754954259,160.72168947494404,90.0,167,Continent_frame,901
3167,Hawaii,46.497880497719805,165.52632853562184,80.0,167,Continent_frame,901
3168,Hawaii,39.481018741492356,170.1622322680225,70.0,167,Continent_frame,901
3169,Hawaii,34.540150988162445,170.51438458495488,60.0,167,Continent_frame,901
3170,Hawaii,30.11059205815906,174.07254757537498,50.0,167,Continent_frame,901
3171,Hawaii,27.365570169972372,179.6599004080996,40.0,167,Continent_frame,901
3172,Hawaii,27.18652278132427,-176.71649829519814,30.0,167,Continent_frame,901
3173,Hawaii,24.426748963627247,-170.5792728615654,20.0,167,Continent_frame,901
3174,Hawaii,21.456048303218072,-162.71706118497144,10.0,167,Continent_frame,901
3175,Hawaii,19.0,-155.0,0.0,167,Continent_frame,901
3176,Hawaii,55.723251663456224,158.53609630360265,90.0,168,Continent_frame,901
3177,Hawaii,48.84324788844769,164.0739128501557,80.0,168,Continent_frame,901
3178,Hawaii,42.127301391088615,168.47622554892402,70.0,168,Continent_frame,901
3179,Hawaii,36.769000571632944,169.5919312930908,60.0,168,Continent_frame,901
3180,Hawaii,32.391910188682566,173.57514667103032,50.0,168,Continent_frame,901
3181,Hawaii,30.20926958373542,179.2819129144095,40.0,168,Continent_frame,901
3182,Hawaii,28.47049416566593,-176.81872881028062,30.0,168,Continent_frame,901
3183,Hawaii,24.552523218249732,-170.52447438404158,20.0,168,Continent_frame,901
3184,Hawaii,21.46300394242881,-162.71510029738602,10.0,168,Continent_frame,901
3185,Hawaii,19.0,-155.0,0.0,168,Continent_frame,901
3186,Hawaii,53.6584279636087,159.98373805301475,90.0,169,Continent_frame,901
3187,Hawaii,46.79339624746977,165.07104393445772,80.0,169,Continent_frame,901
3188,Hawaii,39.704189877742245,169.9325887240803,70.0,169,Continent_frame,901
3189,Hawaii,34.663668229843985,170.36344632771878,60.0,169,Continent_frame,901
3190,Hawaii,30.286912067144502,173.7977960382278,50.0,169,Continent_frame,901
3191,Hawaii,27.57782697773544,179.55653742586662,40.0,169,Continent_frame,901
3192,Hawaii,27.34949262723542,-176.70233921962793,30.0,169,Continent_frame,901
3193,Hawaii,24.778914483394235,-170.51245567453125,20.0,169,Continent_frame,901
3194,Hawaii,21.57612665650947,-162.71340703388776,10.0,169,Continent_frame,901
3195,Hawaii,19.0,-155.0,0.0,169,Continent_frame,901
3196,Hawaii,51.34728843780311,159.860304040559,90.0,170,Continent_frame,901
3197,Hawaii,44.48612479666601,164.87702957317615,80.0,170,Continent_frame,901
3198,Hawaii,37.39456910252648,169.599810756962,70.0,170,Continent_frame,901
3199,Hawaii,32.3512871341377,169.9504034726984,60.0,170,Continent_frame,901
3200,Hawaii,27.94924466505094,173.99585422263004,50.0,170,Continent_frame,901
3201,Hawaii,25.568032490368076,179.91242394650942,40.0,170,Continent_frame,901
3202,Hawaii,27.313630263718828,-176.75735168834265,30.0,170,Continent_frame,901
3203,Hawaii,24.29755353203992,-170.5950378993264,20.0,170,Continent_frame,901
3204,Hawaii,21.243959055690247,-162.73987054743324,10.0,170,Continent_frame,901
3205,Hawaii,19.0,-155.0,0.0,170,Continent_frame,901
3206,Hawaii,52.59271912746742,159.3119476237979,90.0,171,Continent_frame,901
3207,Hawaii,45.90217347834113,164.3392922710429,80.0,171,Continent_frame,901
3208,Hawaii,39.01054090402908,168.6562741928708,70.0,171,Continent_frame,901
3209,Hawaii,33.50125301993413,169.86928195943054,60.0,171,Continent_frame,901
3210,Hawaii,29.099162936308122,173.7340911403446,50.0,171,Continent_frame,901
3211,Hawaii,26.643456712668385,179.80439675327636,40.0,171,Continent_frame,901
3212,Hawaii,26.743404552666096,-176.67013576850167,30.0,171,Continent_frame,901
3213,Hawaii,24.60620315539945,-170.50408368870342,20.0,171,Continent_frame,901
3214,Hawaii,21.2905122594751,-162.74649994990145,10.0,171,Continent_frame,901
3215,Hawaii,19.0,-155.0,0.0,171,Continent_frame,901
3216,Hawaii,50.109974415699995,161.47111738680263,90.0,172,Continent_frame,901
3217,Hawaii,43.60943812557441,165.22604455258636,80.0,172,Continent_frame,901
3218,Hawaii,36.41565599108863,170.0892036469634,70.0,172,Continent_frame,901
3219,Hawaii,31.340105497503348,170.76270491316612,60.0,172,Continent_frame,901
3220,Hawaii,26.902506580751464,174.7109001693975,50.0,172,Continent_frame,901
3221,Hawaii,24.033176644238267,-179.85067347332634,40.0,172,Continent_frame,901
3222,Hawaii,26.083412053942602,-176.57709981201089,30.0,172,Continent_frame,901
3223,Hawaii,24.508667480571784,-170.5609460371428,20.0,172,Continent_frame,901
3224,Hawaii,21.451341077181173,-162.72858224501834,10.0,172,Continent_frame,901
3225,Hawaii,19.0,-155.0,0.0,172,Continent_frame,901
3226,Hawaii,50.75703001626305,161.01807636211757,90.0,173,Continent_frame,901
3227,Hawaii,43.96605941203955,165.70249903578585,80.0,173,Continent_frame,901
3228,Hawaii,37.070476602543565,169.81956233159704,70.0,173,Continent_frame,901
3229,Hawaii,31.943754838061967,170.35960519563787,60.0,173,Continent_frame,901
3230,Hawaii,27.52241549580481,174.1489722055942,50.0,173,Continent_frame,901
3231,Hawaii,25.131780962872348,179.95444302401842,40.0,173,Continent_frame,901
3232,Hawaii,26.852541787788944,-176.7333358007476,30.0,173,Continent_frame,901
3233,Hawaii,23.9911921938318,-170.57335271356553,20.0,173,Continent_frame,901
3234,Hawaii,21.065685577401496,-162.75104904721343,10.0,173,Continent_frame,901
3235,Hawaii,19.0,-155.0,0.0,173,Continent_frame,901
3236,Hawaii,53.14142213285754,161.04807548384903,90.0,174,Continent_frame,901
3237,Hawaii,46.40582543146974,165.72541156714522,80.0,174,Continent_frame,901
3238,Hawaii,39.422295497463615,170.1435536178283,70.0,174,Continent_frame,901
3239,Hawaii,34.35400530324922,170.59521805330155,60.0,174,Continent_frame,901
3240,Hawaii,30.379278233178244,173.735172033932,50.0,174,Continent_frame,901
3241,Hawaii,28.401241969489835,179.46392110307582,40.0,174,Continent_frame,901
3242,Hawaii,26.64048277632265,-176.71480555106947,30.0,174,Continent_frame,901
3243,Hawaii,24.331689883425273,-170.48844574085942,20.0,174,Continent_frame,901
3244,Hawaii,21.249878199509528,-162.72840209600338,10.0,174,Continent_frame,901
3245,Hawaii,19.0,-155.0,0.0,174,Continent_frame,901
3246,Hawaii,55.704157004099166,157.9997909190322,90.0,175,Continent_frame,901
3247,Hawaii,48.86834326692028,162.939921728307,80.0,175,Continent_frame,901
3248,Hawaii,41.94172345882888,168.15438393420044,70.0,175,Continent_frame,901
3249,Hawaii,36.60351706832293,169.55628129763014,60.0,175,Continent_frame,901
3250,Hawaii,32.21574269247871,173.22972096487806,50.0,175,Continent_frame,901
3251,Hawaii,29.785567016516957,179.32290286788725,40.0,175,Continent_frame,901
3252,Hawaii,29.571848905219756,-177.04102179388025,30.0,175,Continent_frame,901
3253,Hawaii,24.498323574577196,-170.638376260616,20.0,175,Continent_frame,901
3254,Hawaii,21.692118739134518,-162.72721981938884,10.0,175,Continent_frame,901
3255,Hawaii,19.0,-155.0,0.0,175,Continent_frame,901
3256,Hawaii,55.081581281056536,158.9733495771306,90.0,176,Continent_frame,901
3257,Hawaii,48.472022973439266,163.67820051723155,80.0,176,Continent_frame,901
3258,Hawaii,41.159943235927614,169.33621846649007,70.0,176,Continent_frame,901
3259,Hawaii,36.193093605427386,169.912330306394,60.0,176,Continent_frame,901
3260,Hawaii,31.83043899960122,173.70801120966905,50.0,176,Continent_frame,901
3261,Hawaii,29.262615048470707,179.42181127685245,40.0,176,Continent_frame,901
3262,Hawaii,28.198870065024362,-176.76557513681132,30.0,176,Continent_frame,901
3263,Hawaii,24.37307288303161,-170.47908832750056,20.0,176,Continent_frame,901
3264,Hawaii,21.02146207505623,-162.7014690233816,10.0,176,Continent_frame,901
3265,Hawaii,19.0,-155.0,0.0,176,Continent_frame,901
3266,Hawaii,54.817398690154924,159.73897451809577,90.0,177,Continent_frame,901
3267,Hawaii,47.780138392803536,164.76341784376604,80.0,177,Continent_frame,901
3268,Hawaii,41.07358932131091,168.749932167355,70.0,177,Continent_frame,901
3269,Hawaii,35.696190963056615,169.72333397633005,60.0,177,Continent_frame,901
3270,Hawaii,31.327801777242062,173.95363925638176,50.0,177,Continent_frame,901
3271,Hawaii,28.661689234204665,179.53880166891545,40.0,177,Continent_frame,901
3272,Hawaii,27.894049076094475,-176.71817895005026,30.0,177,Continent_frame,901
3273,Hawaii,24.608684704192143,-170.55506888254388,20.0,177,Continent_frame,901
3274,Hawaii,22.356713565219817,-162.64554036894992,10.0,177,Continent_frame,901
3275,Hawaii,19.0,-155.0,0.0,177,Continent_frame,901
3276,Hawaii,54.084161134324894,160.4098265120462,90.0,178,Continent_frame,901
3277,Hawaii,47.29925892561223,165.32532256496413,80.0,178,Continent_frame,901
3278,Hawaii,40.32798628519513,169.6971276736118,70.0,178,Continent_frame,901
3279,Hawaii,35.074163079055204,170.54368595534325,60.0,178,Continent_frame,901
3280,Hawaii,30.775797528117877,173.91352501705742,50.0,178,Continent_frame,901
3281,Hawaii,27.963425899476427,179.59990947670056,40.0,178,Continent_frame,901
3282,Hawaii,27.48504713448491,-176.69945342515936,30.0,178,Continent_frame,901
3283,Hawaii,24.39204548945961,-170.55889306879175,20.0,178,Continent_frame,901
3284,Hawaii,21.456048303218072,-162.71706118497144,10.0,178,Continent_frame,901
3285,Hawaii,19.0,-155.0,0.0,178,Continent_frame,901
3286,Hawaii,49.856812216485785,161.87888766246687,90.0,179,Continent_frame,901
3287,Hawaii,42.888491828602845,166.73449026768876,80.0,179,Continent_frame,901
3288,Hawaii,35.91333426761075,170.6169261274039,70.0,179,Continent_frame,901
3289,Hawaii,30.63645993441342,171.38247259290284,60.0,179,Continent_frame,901
3290,Hawaii,26.14181390208364,174.72776546394178,50.0,179,Continent_frame,901
3291,Hawaii,23.780790777471267,-179.8896514082262,40.0,179,Continent_frame,901
3292,Hawaii,25.858400736584684,-176.62662506809033,30.0,179,Continent_frame,901
3293,Hawaii,24.482934308137374,-170.5268632231433,20.0,179,Continent_frame,901
3294,Hawaii,21.24497286740912,-162.73780343117434,10.0,179,Continent_frame,901
3295,Hawaii,19.0,-155.0,0.0,179,Continent_frame,901
3296,Hawaii,54.708102902644136,160.31895325874385,90.0,180,Continent_frame,901
3297,Hawaii,48.13012913297454,164.64712576185727,80.0,180,Continent_frame,901
3298,Hawaii,40.84647815838991,169.58317780324185,70.0,180,Continent_frame,901
3299,Hawaii,35.74366050463227,170.245445774166,60.0,180,Continent_frame,901
3300,Hawaii,31.33302319893488,173.546381200734,50.0,180,Continent_frame,901
3301,Hawaii,28.506607544177527,179.37613696881377,40.0,180,Continent_frame,901
3302,Hawaii,27.984788648572533,-176.81309582529062,30.0,180,Continent_frame,901
3303,Hawaii,24.33120703683556,-170.60854142740988,20.0,180,Continent_frame,901
3304,Hawaii,21.56884752962017,-162.71634049880217,10.0,180,Continent_frame,901
3305,Hawaii,19.0,-155.0,0.0,180,Continent_frame,901
